anonID,birthdate,edad,routeDate,month,day,year,region,gender,areaWealthLevel,badWeather,weatherRestrictions,region-gender-areaWealthLevel-badWeather-weatherRestrictions,areaPopulation,routeTotalDistance,numberOfShops,marketShare,avgAreaBenefits,timeFromAvg,advertising,employeeLYScore,employeeTenure,employeePrevComps,success
EDUP3715,30/06/1972,50,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,28,26,22,60,18,1,2,3,3,2,1
RNGO5923,29/03/1989,33,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,6,25,25,45,16,0,1,3,1,1,1
IKDI3437,29/04/1977,45,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,29,25,26,81,18,0,1,3,2,2,0
UBBV6857,16/01/1963,59,19/05/2020,5,19,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,27,26,23,54,16,-1,3,4,2,1,1
TMKC9503,27/01/1967,55,18/05/2020,5,18,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,15,24,22,73,17,0,0,2,3,2,1
YLUG1656,22/02/1980,42,13/05/2020,5,13,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,18,25,24,75,17,0,1,3,2,2,1
MRDB1968,31/08/1977,44,14/05/2020,5,14,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,59,28,23,80,14,0,1,4,2,1,1
NAVK4387,05/02/1986,36,05/11/2020,11,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,23,23,61,19,0,0,3,0,1,1
ITMT2333,12/12/1973,48,22/05/2020,5,22,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,19,23,24,81,21,0,3,3,1,1,1
XYYJ6622,05/09/1984,37,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,35,27,25,91,21,0,3,4,2,2,1
FDRK9539,19/11/1968,53,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,53,25,25,61,18,0,1,3,3,1,-1
HCVZ3046,04/03/1980,42,14/05/2020,5,14,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,6,24,23,99,29,1,3,3,2,3,1
PHBU3638,27/05/1989,33,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,9,27,27,77,16,0,1,3,1,2,1
LHSS5726,07/05/1964,58,05/12/2020,12,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,3,26,27,78,14,0,0,2,3,1,1
HBGF4032,10/08/1971,50,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,27,40,21,75,21,-1,3,4,3,2,1
MNAS8776,04/02/1967,55,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,5,32,28,75,19,-1,3,3,1,1,1
HWDX3379,09/08/1977,44,19/05/2020,5,19,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,9,21,23,100,11,1,1,3,3,2,1
POMH4754,19/03/1980,42,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,24,23,41,9,0,0,2,2,2,1
ZZVA1207,27/05/1967,55,15/05/2020,5,15,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,50,24,22,50,22,-1,3,4,3,2,1
BFXX4158,30/06/1965,57,,nan,nan,nan,LATAM,M,NA,No,No,LATAM-M-NA-No-No,6,23,24,89,19,0,1,3,3,2,1
ZFCS9978,04/02/1961,61,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,6,24,28,62,18,0,0,2,3,2,1
CSMX5118,06/08/1975,46,14/05/2020,5,14,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,44,22,23,87,23,0,3,4,3,2,-1
HUPA2681,19/11/1983,38,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,4,16,28,64,15,0,3,3,2,2,1
ZPCD7503,14/03/1979,43,15/05/2020,5,15,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,24,27,79,14,0,0,2,2,2,1
XDBQ9574,31/03/1975,47,20/05/2020,5,20,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,4,28,29,74,19,0,1,3,2,1,1
TEWO6618,20/10/1983,38,20/05/2020,5,20,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,34,28,25,70,22,-1,3,4,1,1,1
IRQZ3980,11/06/1984,38,18/05/2020,5,18,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,42,28,22,82,19,1,3,4,2,2,1
AIVC5829,23/05/1968,54,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,32,26,23,82,16,1,2,4,2,2,1
OWVH4227,13/10/1984,37,22/05/2020,5,22,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,4,23,22,59,22,0,2,3,0,1,1
DMMZ8957,12/11/1980,41,20/05/2020,5,20,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,31,25,22,78,18,0,3,3,2,2,1
UPYN5934,14/01/1973,49,21/05/2020,5,21,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,66,24,24,86,22,0,3,4,3,1,1
QCTW3383,07/10/1973,48,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,28,28,29,73,14,0,1,4,2,1,1
YDJN2136,20/02/1963,59,13/05/2020,5,13,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,5,26,28,82,17,-1,1,2,2,2,-1
KWTG7986,28/09/1973,48,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,31,26,24,74,17,0,2,3,3,3,1
LQWU5154,13/06/1969,53,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,58,27,24,68,21,1,3,3,0,1,1
WERQ5464,26/11/1961,60,,nan,nan,nan,APAC,F,Low,No,No,APAC-F-Low-No-No,37,23,22,69,15,0,0,3,1,1,1
VVRK6672,07/05/1980,42,21/05/2020,5,21,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,46,23,23,45,17,0,3,5,2,2,1
PPJD5845,07/09/1980,41,22/05/2020,5,22,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,29,19,22,61,19,0,3,3,2,2,1
ISUP5531,05/08/1984,37,14/05/2020,5,14,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,6,21,28,82,13,0,0,2,2,2,1
UUOU3935,19/04/1972,50,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,18,23,24,54,23,0,3,3,3,2,1
CYZL2924,14/07/1968,53,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,24,23,52,15,0,2,3,2,1,1
DVTQ4420,26/12/1963,58,05/11/2020,11,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,63,26,28,81,22,0,3,5,2,2,1
FIJQ5553,01/01/1977,45,19/05/2020,5,19,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,53,28,27,62,17,1,3,5,3,1,0
OBQW3290,08/12/1965,56,21/05/2020,5,21,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,5,26,24,79,16,0,3,4,3,1,-1
UVHT9671,21/03/1984,38,20/05/2020,5,20,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,10,24,27,69,10,0,0,2,2,1,1
LMPV6020,24/12/1973,48,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,61,26,24,68,21,0,3,4,2,2,1
TEQJ5720,08/11/1979,42,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,17,21,29,73,18,0,0,2,2,1,1
BYHN4446,19/03/1981,41,05/12/2020,12,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,5,23,27,70,26,0,2,3,2,1,1
FBGK6930,02/06/1979,43,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,12,26,26,76,20,-1,1,3,1,1,1
DASB4911,17/10/1979,42,13/05/2020,5,13,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,53,30,23,83,20,0,3,5,3,1,1
FDYV9066,13/06/1988,34,19/05/2020,5,19,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,31,25,26,80,12,0,1,4,2,1,1
JHNE5947,15/02/1960,62,13/05/2020,5,13,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,4,26,21,66,22,0,3,3,0,1,1
NUDC5155,01/10/1982,39,21/05/2020,5,21,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,34,30,26,44,17,0,3,4,1,2,1
LTXI8278,28/05/1985,37,22/05/2020,5,22,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,4,23,21,66,22,0,3,3,2,2,1
WQRH5643,22/09/1980,41,14/05/2020,5,14,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,19,24,27,71,19,0,0,3,1,1,-1
WEPL2814,21/10/1980,41,05/11/2020,11,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,35,23,27,89,18,0,2,3,2,2,-1
HXOB6946,20/07/1979,42,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,44,21,23,62,21,-1,2,4,3,2,-1
VLHF6662,15/06/1969,53,20/05/2020,5,20,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,27,24,29,95,9,0,1,3,0,1,1
RJCC9942,21/11/1976,45,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,41,23,25,84,20,0,2,4,2,1,1
LIQW2467,27/11/1981,40,19/05/2020,5,19,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,28,20,26,85,17,0,2,4,3,1,1
RFGB5779,07/03/1984,38,22/05/2020,5,22,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,9,22,24,62,14,-1,0,2,2,1,1
XCCQ6468,23/07/1987,34,,nan,nan,nan,Europe,M,NA,No,No,Europe-M-NA-No-No,9,27,23,71,16,1,2,3,2,2,1
WMUU7618,02/01/1986,36,22/05/2020,5,22,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,6,28,28,71,19,0,3,3,2,1,1
BGUO1339,25/04/1987,35,22/05/2020,5,22,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,5,24,27,53,19,0,2,3,1,2,1
KNHP2862,12/04/1983,39,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,5,19,24,71,19,0,3,3,2,1,1
BEXT5529,31/05/1980,42,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,26,27,26,66,23,-1,2,4,2,1,1
TBWL4800,13/04/1966,56,13/05/2020,5,13,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,6,25,28,54,21,0,2,3,3,2,1
IDHR6369,19/01/1961,61,15/05/2020,5,15,"2,020",LATAM,F,Mid,No,No,LATAM-F-Mid-No-No,33,23,27,63,14,0,2,3,2,1,-1
HXFY6973,24/06/1961,61,,nan,nan,nan,Europe,M,High,No,No,Europe-M-High-No-No,7,26,28,63,37,0,3,3,2,2,1
GXYL8610,01/08/1969,52,14/05/2020,5,14,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,2,27,25,93,21,0,0,3,0,1,1
AKSQ9274,21/01/1962,60,22/05/2020,5,22,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,39,27,27,82,16,0,2,4,3,1,1
JRWU8237,14/02/1989,33,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,52,24,21,68,19,1,3,4,2,2,1
RMAK6885,27/06/1987,35,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,6,25,26,82,12,0,1,3,2,2,1
CYZP2099,26/06/1985,37,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,9,23,23,73,18,0,3,3,3,2,1
MCNS5065,10/04/1978,44,21/05/2020,5,21,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,47,30,21,60,17,-1,3,4,3,2,1
OBNW5757,11/10/1968,53,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,20,25,22,65,11,-1,0,3,1,1,1
WQUR2609,03/07/1964,58,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,13,22,29,71,20,0,3,3,0,1,1
MCIQ8416,18/03/1973,49,21/05/2020,5,21,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,13,30,28,62,13,0,0,2,1,2,1
KCLX5292,19/02/1980,42,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,51,23,25,80,25,-1,3,5,2,2,-1
ADVZ1973,15/01/1965,57,22/05/2020,5,22,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,33,24,26,71,14,0,3,4,2,2,1
ZMVX2036,15/08/1970,51,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,39,23,28,50,11,1,0,4,2,1,0
DKSI9898,13/09/1987,34,21/05/2020,5,21,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,3,17,26,60,12,0,2,2,1,1,1
PKCT4569,23/02/1960,62,22/05/2020,5,22,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,9,26,25,66,15,0,0,3,3,2,1
HXFW3201,15/06/1971,51,05/11/2020,11,5,"2,020",APAC,F,Mid,No,No,APAC-F-Mid-No-No,27,23,24,64,62,-1,3,3,2,2,1
LGWH5606,30/04/1978,44,05/11/2020,11,5,"2,020",NA,M,Low,Yes,No,NA-M-Low-Yes-Yes,37,26,30,43,11,0,1,4,2,1,1
ZZTH1091,21/11/1988,33,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,25,21,46,18,0,2,4,1,2,1
NLIG8398,03/08/1970,51,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,4,23,26,81,19,0,1,3,1,1,1
NTTJ9543,15/08/1977,44,21/05/2020,5,21,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,48,26,22,54,14,0,0,3,0,2,1
TMBE7332,28/12/1973,48,19/05/2020,5,19,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,8,25,25,97,20,0,1,3,3,1,1
PIZD8553,15/06/1962,60,14/05/2020,5,14,"2,020",Europe,M,High,Yes,No,Europe-M-High-Yes-Yes,6,24,27,86,10,0,3,3,1,2,-1
MIJE8689,08/04/1977,45,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,18,24,29,61,13,1,1,3,1,2,1
ZQSX2378,29/09/1960,61,21/05/2020,5,21,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,63,25,24,55,18,0,3,5,3,2,1
VGDM5834,02/01/1986,36,13/05/2020,5,13,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,18,23,26,100,12,1,0,2,3,2,1
WGWX2367,01/01/1980,42,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,26,21,27,68,21,0,3,3,1,2,1
CXYK5130,06/07/1987,35,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,36,22,25,47,23,0,3,4,2,2,1
DHOF1221,01/05/1971,51,15/05/2020,5,15,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,9,27,25,59,18,0,0,1,2,2,1
AYPG2889,25/03/1966,56,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,23,26,74,17,-1,2,3,2,1,1
CSUE1506,21/10/1975,46,21/05/2020,5,21,"2,020",AMESA,M,Low,Yes,Yes,AMESA-M-Low-Yes-Yes,30,25,23,70,24,0,3,4,3,3,1
FZBN2332,22/08/1966,55,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,4,21,24,74,14,0,3,4,1,2,1
BRCA2954,08/07/1960,62,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,26,23,56,18,0,1,3,3,2,1
NGTF1270,19/01/1964,58,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,12,24,25,69,19,1,2,3,2,1,-1
OPJT2779,16/05/1963,59,19/05/2020,5,19,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,6,24,25,65,20,0,1,3,3,1,1
UFIK6603,09/09/1966,55,15/05/2020,5,15,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,32,28,20,48,20,-1,3,4,3,1,1
COSO4858,09/08/1968,53,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,6,30,26,76,11,1,2,3,1,1,1
HTUV2126,10/10/1979,42,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,57,23,27,84,19,-1,3,5,2,1,1
LLJK8806,25/12/1981,40,15/05/2020,5,15,"2,020",NA,M,High,No,No,NA-M-High-No-No,44,25,23,70,14,0,2,4,3,2,1
IDHV3582,21/07/1964,57,19/05/2020,5,19,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,67,21,23,89,27,0,3,5,1,1,1
PAUL8570,25/02/1982,40,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,9,26,23,72,17,0,2,4,3,2,1
LYSO6511,03/10/1974,47,05/11/2020,11,5,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,5,27,27,79,10,0,0,1,1,1,1
SXAS8674,12/08/1986,35,05/11/2020,11,5,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,72,23,22,75,23,-1,3,3,0,1,1
OYDK7575,19/01/1967,55,22/05/2020,5,22,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,7,22,25,72,17,0,2,3,3,2,1
UZQU3654,16/07/1977,44,21/05/2020,5,21,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,53,28,26,79,22,0,3,3,0,2,-1
OBEB6803,17/01/1960,62,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,10,24,23,71,20,0,1,3,2,2,0
DWAM9086,13/01/1969,53,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,7,21,26,55,11,0,0,1,3,2,1
TBSK1167,11/03/1975,47,18/05/2020,5,18,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,5,23,29,75,16,0,1,2,1,1,1
RTCU8047,28/09/1967,54,14/05/2020,5,14,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,8,25,27,70,24,0,2,3,3,1,1
TNWJ4890,14/10/1974,47,05/11/2020,11,5,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,30,29,26,62,22,0,3,3,1,1,1
POWA1726,31/07/1962,59,,nan,nan,nan,APAC,F,High,No,No,APAC-F-High-No-No,27,16,21,70,12,0,3,3,3,2,1
IZDE1946,20/03/1976,46,21/05/2020,5,21,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,11,24,26,65,12,0,0,2,1,1,1
KIMK2054,10/02/1960,62,21/05/2020,5,21,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,4,25,23,73,17,0,2,3,0,2,1
DGYU2699,30/03/1980,42,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,10,23,24,59,24,0,3,3,0,1,0
TUPT5841,25/09/1969,52,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,55,27,28,60,15,0,2,5,1,0,1
HXYU5057,10/05/1979,43,21/05/2020,5,21,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,51,23,23,71,22,0,3,5,3,2,-1
XIWP3103,18/01/1979,43,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,16,21,28,71,19,0,3,3,3,2,1
IUMB3176,02/07/1984,38,15/05/2020,5,15,"2,020",APAC,F,Mid,No,No,APAC-F-Mid-No-No,12,24,28,81,12,0,0,3,0,1,1
IRPS1266,04/09/1963,58,05/12/2020,12,5,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,4,20,25,58,24,0,2,3,3,1,1
SLNB9428,24/05/1987,35,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,8,26,24,76,16,0,2,3,2,2,1
CJIT6244,14/02/1986,36,15/05/2020,5,15,"2,020",APAC,M,Low,Yes,No,APAC-M-Low-Yes-Yes,5,22,26,55,14,0,1,2,3,1,0
PBEC3479,17/05/1974,48,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,50,24,24,68,13,0,1,3,3,2,1
AYPM1727,26/08/1982,39,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,51,20,25,74,21,0,1,4,3,1,1
ZDUO1537,15/08/1969,52,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,15,23,26,50,14,0,2,3,2,1,1
PZTS5632,18/11/1965,56,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,42,21,24,70,13,0,2,4,1,1,1
OZHG8259,26/03/1989,33,14/05/2020,5,14,"2,020",NA,M,High,No,No,NA-M-High-No-No,10,25,30,43,11,0,1,3,2,1,1
XOMI3770,29/12/1980,41,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,6,24,23,81,28,0,2,3,1,1,-1
MLCG6800,26/01/1986,36,13/05/2020,5,13,"2,020",AMESA,M,High,Yes,Yes,AMESA-M-High-Yes-Yes,25,24,24,51,18,0,1,3,1,2,1
PGQN3956,14/01/1963,59,,nan,nan,nan,APAC,M,High,No,No,APAC-M-High-No-No,15,27,22,78,84,0,3,3,0,1,1
QUMW2473,04/02/1988,34,05/11/2020,11,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,21,23,27,71,11,0,1,3,2,2,1
WQQQ9472,05/05/1988,34,22/05/2020,5,22,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,8,26,28,61,18,0,2,3,1,1,1
FAQP6656,26/05/1966,56,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,21,23,27,56,22,0,1,3,0,0,1
AMEV3940,26/04/1976,46,20/05/2020,5,20,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,13,20,23,29,15,0,1,3,3,2,1
NGKC6851,11/02/1967,55,19/05/2020,5,19,"2,020",APAC,M,Low,Yes,No,APAC-M-Low-Yes-Yes,4,26,29,87,9,0,1,3,0,1,1
BLAD6051,03/08/1977,44,05/12/2020,12,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,4,22,25,69,16,-1,2,3,1,1,1
ORKL7966,17/10/1982,39,19/05/2020,5,19,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,7,24,25,62,16,0,0,2,2,1,1
BRPY8760,30/08/1969,52,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,3,26,27,79,10,0,1,3,1,0,1
PFHK8775,27/02/1984,38,21/05/2020,5,21,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,72,23,24,71,27,0,2,4,2,1,-1
PNWY9437,19/06/1966,56,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,32,27,23,58,19,0,2,3,0,1,1
OXWS6164,20/05/1976,46,20/05/2020,5,20,"2,020",NA,M,High,No,No,NA-M-High-No-No,82,20,22,74,13,0,2,4,2,1,1
VLWS4816,22/12/1965,56,14/05/2020,5,14,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,57,24,27,73,24,0,3,4,3,1,1
VUCH7131,08/09/1988,33,19/05/2020,5,19,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,8,24,26,70,15,0,1,3,2,2,1
OBQG9973,07/01/1989,33,14/05/2020,5,14,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,5,25,26,63,20,0,0,3,2,1,1
EWWQ8468,01/11/1973,48,05/12/2020,12,5,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,32,21,28,85,19,1,2,3,3,2,1
BRXD9806,13/01/1983,39,20/05/2020,5,20,"2,020",NA,M,High,No,No,NA-M-High-No-No,20,24,22,65,11,-1,1,3,0,1,1
AADP2289,01/05/1975,47,05/11/2020,11,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,9,26,26,62,12,0,1,3,3,2,1
QGDD5512,24/07/1969,52,13/05/2020,5,13,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,66,22,27,76,31,1,3,5,3,2,1
LRZW2974,14/07/1967,55,05/11/2020,11,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,26,18,28,87,15,0,1,3,1,1,1
LAWQ6758,07/11/1960,61,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,57,33,28,80,21,0,3,5,2,1,-1
WVPJ8417,25/01/1980,42,18/05/2020,5,18,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,48,19,29,78,12,0,0,3,3,2,0
IXUR6902,19/06/1964,58,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,48,22,23,86,20,0,3,4,1,2,1
FGGO7163,13/08/1988,33,,nan,nan,nan,Europe,M,High,Yes,No,Europe-M-High-Yes-Yes,55,23,29,74,21,0,2,4,1,1,1
OIJB2228,20/10/1967,54,21/05/2020,5,21,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,7,28,22,67,22,0,2,3,1,1,1
CLXZ3370,25/07/1975,46,,nan,nan,nan,APAC,M,Mid,No,No,APAC-M-Mid-No-No,80,22,22,45,19,0,3,5,1,1,1
WHWL9360,23/12/1974,47,05/12/2020,12,5,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,27,29,22,62,23,0,3,4,3,3,1
XSWD8966,08/07/1962,60,19/05/2020,5,19,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,7,26,27,76,13,0,0,4,2,1,1
RYNJ2878,29/11/1978,43,15/05/2020,5,15,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,10,25,28,72,19,1,3,3,3,3,1
ZECD9426,02/11/1976,45,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,30,24,27,69,17,0,3,4,1,2,1
XFCU6857,05/09/1970,51,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,14,22,28,68,17,-1,3,3,2,2,1
XJBI3074,25/09/1963,58,18/05/2020,5,18,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,8,18,23,67,21,0,2,3,3,2,-1
NAGD8173,05/02/1963,59,20/05/2020,5,20,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,6,31,24,75,14,0,1,2,2,2,-1
THAU2327,22/06/1978,44,,nan,nan,nan,AMESA,F,Mid,No,No,AMESA-F-Mid-No-No,7,25,22,71,17,0,2,2,2,2,1
PXBZ7280,08/03/1963,59,,nan,nan,nan,AMESA,M,Low,No,No,AMESA-M-Low-No-No,7,22,23,100,13,1,2,3,3,2,1
HVRB7299,13/12/1967,54,19/05/2020,5,19,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,7,25,27,73,13,0,1,3,3,2,1
DNJR7225,14/10/1974,47,18/05/2020,5,18,"2,020",LATAM,M,Low,Yes,No,LATAM-M-Low-Yes-Yes,5,25,26,80,13,0,1,3,2,2,1
